"","time_interval","time_frame","dataset_name","b","X","N","lm_intercept","lm_slope"
"b4400","monthly","2015-3-","android",-0.660657212067202,41,968,2.75464092021455,-0.725207685120705
"b4401","monthly","2015-3-","android",-0.659122748159181,42,968,2.76556448835994,-0.723684330725539
"b4402","monthly","2015-3-","android",-0.657581295902154,43,968,2.77537776961824,-0.722022915389976
"b4403","monthly","2015-3-","android",-0.656001594530806,44,968,2.785867490396,-0.72058830402834
"b4404","monthly","2015-3-","android",-0.654393056764128,45,968,2.79668380780824,-0.719303451706888
"b4405","monthly","2015-3-","android",-0.652852237420744,46,968,2.80726128874187,-0.71806966252935
"b4406","monthly","2015-3-","android",-0.651340029270721,47,968,2.81690658804413,-0.716729768415885
"b4407","monthly","2015-3-","android",-0.649835921490233,48,968,2.82621727836339,-0.715395097712448
"b4408","monthly","2015-3-","android",-0.648391783794813,49,968,2.83413564107746,-0.713857555217813
"b4409","monthly","2015-3-","android",-0.646905225575375,50,968,2.84098329431603,-0.71216392326103
"b4410","monthly","2015-4-","android",-0.826463204505167,2,1041,0.43995231272027,-0.790159364386342
"b4411","monthly","2015-4-","android",-0.814801913444328,3,1041,0.784338276658138,-0.784918351754951
"b4412","monthly","2015-4-","android",-0.805466150707109,4,1041,1.02462488360464,-0.780911189730187
"b4413","monthly","2015-4-","android",-0.797978385979689,5,1041,1.20656880975193,-0.777200407975978
"b4414","monthly","2015-4-","android",-0.790872207864111,6,1041,1.35773796409552,-0.77508523956871
"b4415","monthly","2015-4-","android",-0.784209186902491,7,1041,1.4824392729479,-0.772678645448277
"b4416","monthly","2015-4-","android",-0.778231646439765,8,1041,1.58696068849408,-0.769987308789788
"b4417","monthly","2015-4-","android",-0.772631568186564,9,1041,1.67943093964184,-0.7678372267867
"b4418","monthly","2015-4-","android",-0.767572206882725,10,1041,1.76072323748497,-0.765811078791987
"b4419","monthly","2015-4-","android",-0.76271172856711,11,1041,1.83634435140936,-0.764534951956565
"b4420","monthly","2015-4-","android",-0.758032285680516,12,1041,1.90662192545887,-0.763672023083094
"b4421","monthly","2015-4-","android",-0.753623104978169,13,1041,1.97051564051156,-0.762754715423729
"b4422","monthly","2015-4-","android",-0.749574612226554,14,1041,2.02953880927285,-0.76196037554573
"b4423","monthly","2015-4-","android",-0.745637696500819,15,1041,2.08415826792031,-0.761153047379462
"b4424","monthly","2015-4-","android",-0.741943920420517,16,1041,2.13614178415356,-0.760654875796022
"b4425","monthly","2015-4-","android",-0.738579994176302,17,1041,2.18271284322976,-0.759779277757243
"b4426","monthly","2015-4-","android",-0.735455866353693,18,1041,2.22490568119203,-0.758627851255294
"b4427","monthly","2015-4-","android",-0.732632017962392,19,1041,2.26455024647557,-0.757559133922426
"b4428","monthly","2015-4-","android",-0.729955521093672,20,1041,2.30086747105625,-0.756302014598407
"b4429","monthly","2015-4-","android",-0.727277431687767,21,1041,2.33441278370803,-0.754901582759116
"b4430","monthly","2015-4-","android",-0.724674515252907,22,1041,2.36752514987751,-0.753828177126204
"b4431","monthly","2015-4-","android",-0.722142527130838,23,1041,2.39817424918865,-0.752605811479912
"b4432","monthly","2015-4-","android",-0.719578100492263,24,1041,2.42694598845229,-0.751313701656409
"b4433","monthly","2015-4-","android",-0.717042918249888,25,1041,2.45347995672906,-0.749854442709095
"b4434","monthly","2015-4-","android",-0.71457969219887,26,1041,2.47819565574622,-0.74830140959151
"b4435","monthly","2015-4-","android",-0.712258909480176,27,1041,2.50265649290348,-0.746993661000908
"b4436","monthly","2015-4-","android",-0.709992024367065,28,1041,2.52686600825898,-0.745894053080142
"b4437","monthly","2015-4-","android",-0.707858412935926,29,1041,2.54939016660243,-0.744688081003743
"b4438","monthly","2015-4-","android",-0.705734958097447,30,1041,2.57174456615279,-0.74365964933037
"b4439","monthly","2015-4-","android",-0.703714098609391,31,1041,2.59211912451209,-0.742435168035689
"b4440","monthly","2015-4-","android",-0.701686833134753,32,1041,2.61216933724892,-0.741317309271585
"b4441","monthly","2015-4-","android",-0.699685982236338,33,1041,2.63018449968117,-0.739954217590595
"b4442","monthly","2015-4-","android",-0.697705968950446,34,1041,2.64846476718657,-0.738816317909072
"b4443","monthly","2015-4-","android",-0.695801422417687,35,1041,2.66613134300354,-0.737715948181437
"b4444","monthly","2015-4-","android",-0.693966646171391,36,1041,2.6831666452155,-0.736635970751747
"b4445","monthly","2015-4-","android",-0.692208662153279,37,1041,2.69849000967747,-0.735341130826286
"b4446","monthly","2015-4-","android",-0.690393528186439,38,1041,2.71285271877203,-0.733958323210839
"b4447","monthly","2015-4-","android",-0.688591568741168,39,1041,2.72736122193341,-0.732724962612722
"b4448","monthly","2015-4-","android",-0.686761023298161,40,1041,2.73976739350505,-0.731164073707032
"b4449","monthly","2015-4-","android",-0.684927534539128,41,1041,2.75258440971367,-0.729795596005004
"b4450","monthly","2015-4-","android",-0.683084448557853,42,1041,2.76411638228925,-0.728258351069688
"b4451","monthly","2015-4-","android",-0.68121313016416,43,1041,2.77438049106672,-0.726551313557003
"b4452","monthly","2015-4-","android",-0.679414034892078,44,1041,2.78521556446547,-0.72507391190366
"b4453","monthly","2015-4-","android",-0.677591551936406,45,1041,2.79493602979895,-0.723453034802989
"b4454","monthly","2015-4-","android",-0.675720031243604,46,1041,2.80473169931586,-0.721922721637941
"b4455","monthly","2015-4-","android",-0.673918749625426,47,1041,2.81344939947676,-0.720265285678577
"b4456","monthly","2015-4-","android",-0.672185708248565,48,1041,2.82295787084944,-0.718862386177017
"b4457","monthly","2015-4-","android",-0.670427279919603,49,1041,2.83248417317351,-0.71753667261321
"b4458","monthly","2015-4-","android",-0.668653618441227,50,1041,2.84235708595671,-0.716352641920472
"b4459","monthly","2015-5-","android",-0.820600689630024,2,982,0.33243447987492,-0.744154738855793
"b4460","monthly","2015-5-","android",-0.802890579576409,3,982,0.698783693941121,-0.747712539878242
"b4461","monthly","2015-5-","android",-0.790801536088836,4,982,0.951212713622143,-0.749101779023774
"b4462","monthly","2015-5-","android",-0.781024864612269,5,982,1.14202531534842,-0.749084236118425
"b4463","monthly","2015-5-","android",-0.772629578931524,6,982,1.3032904240482,-0.750616346109408
"b4464","monthly","2015-5-","android",-0.765909284492357,7,982,1.4329955586831,-0.750549685693041
"b4465","monthly","2015-5-","android",-0.759886713492568,8,982,1.54144184297336,-0.749752648526475
"b4466","monthly","2015-5-","android",-0.75397134346148,9,982,1.64258576070396,-0.750251839551075
"b4467","monthly","2015-5-","android",-0.748657863495365,10,982,1.73062265535871,-0.750202081341465
"b4468","monthly","2015-5-","android",-0.743937691951873,11,982,1.80837994476212,-0.749908268843552
"b4469","monthly","2015-5-","android",-0.73971977309363,12,982,1.88011292423684,-0.749880466109088
"b4470","monthly","2015-5-","android",-0.735560108914173,13,982,1.94364324179271,-0.749277689736412
"b4471","monthly","2015-5-","android",-0.731721768854688,14,982,2.0020219468806,-0.748693491858429
"b4472","monthly","2015-5-","android",-0.72814025444486,15,982,2.05561123337044,-0.74805140620562
"b4473","monthly","2015-5-","android",-0.724748867544325,16,982,2.10518384338493,-0.74735423243627
"b4474","monthly","2015-5-","android",-0.721558869083386,17,982,2.15199429261466,-0.746789815542529
"b4475","monthly","2015-5-","android",-0.718500798372164,18,982,2.19355196736909,-0.745714021787149
"b4476","monthly","2015-5-","android",-0.71547543638342,19,982,2.23142085473748,-0.74437021927743
"b4477","monthly","2015-5-","android",-0.712655730061219,20,982,2.26772714028457,-0.74324601552159
"b4478","monthly","2015-5-","android",-0.710050589625544,21,982,2.30110760097992,-0.741987506272003
"b4479","monthly","2015-5-","android",-0.707568923788481,22,982,2.33261182517032,-0.740755100840612
"b4480","monthly","2015-5-","android",-0.705129636321671,23,982,2.36201521960534,-0.739444439025328
"b4481","monthly","2015-5-","android",-0.702733934021604,24,982,2.390447889566,-0.73826731909961
"b4482","monthly","2015-5-","android",-0.70042664388052,25,982,2.41735391993084,-0.737090841303152
"b4483","monthly","2015-5-","android",-0.698171175857063,26,982,2.44282016563503,-0.7358961687042
"b4484","monthly","2015-5-","android",-0.695989227937055,27,982,2.4673835621887,-0.734785204053289
"b4485","monthly","2015-5-","android",-0.693763569791195,28,982,2.49089131066545,-0.733672057620354
"b4486","monthly","2015-5-","android",-0.691593624866447,29,982,2.51163437249781,-0.732199427216642
"b4487","monthly","2015-5-","android",-0.689393045785408,30,982,2.53208924731504,-0.730862145254498
"b4488","monthly","2015-5-","android",-0.687207255125282,31,982,2.55198027803874,-0.72959886114032
"b4489","monthly","2015-5-","android",-0.685170213056889,32,982,2.57153979483894,-0.728479309537518
"b4490","monthly","2015-5-","android",-0.683206211837258,33,982,2.58945953796916,-0.727197122998632
"b4491","monthly","2015-5-","android",-0.681274442561873,34,982,2.60697849288422,-0.725988665411172
"b4492","monthly","2015-5-","android",-0.679359193586663,35,982,2.62314973601127,-0.724653002360962
"b4493","monthly","2015-5-","android",-0.677471390750555,36,982,2.63859523868724,-0.723309557223561
"b4494","monthly","2015-5-","android",-0.675525133386881,37,982,2.65329914415392,-0.721927754932403
"b4495","monthly","2015-5-","android",-0.673558475175188,38,982,2.66792696504078,-0.720653397887621
"b4496","monthly","2015-5-","android",-0.671654157088566,39,982,2.68186963584219,-0.719371276369356
"b4497","monthly","2015-5-","android",-0.66975817402821,40,982,2.69675735340977,-0.718404838306685
"b4498","monthly","2015-5-","android",-0.667933958979588,41,982,2.71080391788202,-0.717383206437668
"b4499","monthly","2015-5-","android",-0.666131759098176,42,982,2.72455005184792,-0.716401447613452
"b4500","monthly","2015-5-","android",-0.664364163564565,43,982,2.73706977305123,-0.715266707131537
"b4501","monthly","2015-5-","android",-0.662595076093346,44,982,2.7497143790693,-0.714248981197349
"b4502","monthly","2015-5-","android",-0.660843698052445,45,982,2.76216645913898,-0.713281122869664
"b4503","monthly","2015-5-","android",-0.659109449158967,46,982,2.77398999278659,-0.712268917339226
"b4504","monthly","2015-5-","android",-0.657370129497428,47,982,2.78554612274735,-0.711278987549914
"b4505","monthly","2015-5-","android",-0.655647548037265,48,982,2.79544460423966,-0.710028288725178
"b4506","monthly","2015-5-","android",-0.653954422570831,49,982,2.80566746565214,-0.708922721429011
"b4507","monthly","2015-5-","android",-0.652233455125462,50,982,2.81653378112036,-0.708016086961784
"b4508","monthly","2015-6-","android",-0.804841062274185,2,943,0.474340681391341,-0.769709757629257
"b4509","monthly","2015-6-","android",-0.789390294850914,3,943,0.833021514073925,-0.773517355990107
"b4510","monthly","2015-6-","android",-0.778828332510665,4,943,1.08002702429023,-0.775245401316334
"b4511","monthly","2015-6-","android",-0.771154916461641,5,943,1.26958274675404,-0.776482117034578
"b4512","monthly","2015-6-","android",-0.765351331816934,6,943,1.41919364161242,-0.776444789468846
"b4513","monthly","2015-6-","android",-0.760358932518217,7,943,1.54474593542963,-0.776269312360491
"b4514","monthly","2015-6-","android",-0.755845251652712,8,943,1.65222613447575,-0.775812056656777
"b4515","monthly","2015-6-","android",-0.7515721286398,9,943,1.74577646268327,-0.775075544240711
"b4516","monthly","2015-6-","android",-0.747502096061181,10,943,1.82859810501554,-0.774179828062059
"b4517","monthly","2015-6-","android",-0.74375282616291,11,943,1.90355640081638,-0.773440488608901
"b4518","monthly","2015-6-","android",-0.740231967490298,12,943,1.97318757269562,-0.7730463265757
"b4519","monthly","2015-6-","android",-0.737116686571713,13,943,2.03548839102558,-0.772359623981201
"b4520","monthly","2015-6-","android",-0.734087228432565,14,943,2.09346633001486,-0.771790290254872
"b4521","monthly","2015-6-","android",-0.731415363729777,15,943,2.14560353869853,-0.770919760309144
"b4522","monthly","2015-6-","android",-0.728976962275798,16,943,2.19466799789934,-0.770215858878479
"b4523","monthly","2015-6-","android",-0.726695082561621,17,943,2.23809193234463,-0.769006157922776
"b4524","monthly","2015-6-","android",-0.724476883734212,18,943,2.27851262569897,-0.767781996032569
"b4525","monthly","2015-6-","android",-0.722276555535285,19,943,2.31671993276927,-0.766638746543954
"b4526","monthly","2015-6-","android",-0.720164036834968,20,943,2.35332366803879,-0.765655137618258
"b4527","monthly","2015-6-","android",-0.718045910974072,21,943,2.38726543711584,-0.764519287621868
"b4528","monthly","2015-6-","android",-0.715946037479231,22,943,2.42034859609301,-0.763597305372352
"b4529","monthly","2015-6-","android",-0.713908261139494,23,943,2.45090555854402,-0.762488163523844
"b4530","monthly","2015-6-","android",-0.711968158733018,24,943,2.47874293327664,-0.761140501669627
"b4531","monthly","2015-6-","android",-0.709951316215446,25,943,2.50500994584049,-0.759742263560767
"b4532","monthly","2015-6-","android",-0.707986134980981,26,943,2.52946198638631,-0.758246054836558
"b4533","monthly","2015-6-","android",-0.706057951827959,27,943,2.55262452935239,-0.75674380178918
"b4534","monthly","2015-6-","android",-0.704161607151794,28,943,2.5738121937675,-0.755071101307337
"b4535","monthly","2015-6-","android",-0.702319558765444,29,943,2.59436005677049,-0.753495625811328
"b4536","monthly","2015-6-","android",-0.700427575598725,30,943,2.61361317735704,-0.751840148050139
"b4537","monthly","2015-6-","android",-0.698542515351303,31,943,2.63123837657895,-0.75003398194317
"b4538","monthly","2015-6-","android",-0.696657764969836,32,943,2.64916903124808,-0.748477956361726
"b4539","monthly","2015-6-","android",-0.69480988136063,33,943,2.66597500455765,-0.746870366133439
"b4540","monthly","2015-6-","android",-0.692982309493732,34,943,2.68245275570952,-0.745358423733285
"b4541","monthly","2015-6-","android",-0.69120409584063,35,943,2.69933936856258,-0.74410104572342
"b4542","monthly","2015-6-","android",-0.689457185356508,36,943,2.71620894139357,-0.742993054379297
"b4543","monthly","2015-6-","android",-0.687763559523218,37,943,2.73275737460007,-0.741964282625797
"b4544","monthly","2015-6-","android",-0.686146379424488,38,943,2.74811009616218,-0.740829246635802
"b4545","monthly","2015-6-","android",-0.684486566260273,39,943,2.76277957837483,-0.739664624825531
"b4546","monthly","2015-6-","android",-0.682820617848328,40,943,2.77749366471735,-0.738622049680387
"b4547","monthly","2015-6-","android",-0.681153010084979,41,943,2.79245647943792,-0.737734934218407
"b4548","monthly","2015-6-","android",-0.679475703351289,42,943,2.80788105323426,-0.737040625235066
"b4549","monthly","2015-6-","android",-0.677839052315746,43,943,2.82247121967816,-0.736280319989987
"b4550","monthly","2015-6-","android",-0.676203647626466,44,943,2.83644385334709,-0.735478918966997
"b4551","monthly","2015-6-","android",-0.674539253199051,45,943,2.84920160847383,-0.73450654832758
